Count_crash,GEOID
2,481872107072
0,481872107061
0,481872106042
0,481872107122
0,481872107121
2,481872106072
2,481872106073
0,481576724001
0,481576724002
4,481576724003
0,481576724004
0,481576725002
0,481130098032
2,481130115004
0,481130116013
0,481130122092
0,481872103003
0,484790010011
5,482150235102
2,484850120003
0,484850120004
0,484850121001
0,484850121002
0,482012224022
0,482013410003
0,482013436001
11,482012525001
0,484790010041
3,484790011011
2,484790011012
5,484790013001
0,484790013003
0,484790014013
0,484019509003
0,484790017092
2,484790017093
2,480410017021
4,483732105003
0,483899501001
0,483899504004
0,482139512001
0,480410018011
2,484910206031
2,484910202044
2,484910202021
0,484910205061
2,484910204091
0,484910201053
0,484910201052
0,484910208082
0,484910203134
0,484910202022
0,484910201082
0,484910202031
0,482870001001
0,482870002001
0,482013230003
2,482014113002
0,482012335002
0,482012405023
0,482150208033
7,482150207241
6,482015503021
0,482012411025
0,480850313134
0,480850313157
2,480850310012
0,480850302011
0,480850302035
0,480850309003
0,484717901022
0,484717904004
0,484717901011
0,484717901033
0,484971506023
6,484717902003
2,484850122002
0,482015405013
0,484790009042
0,482012507012
0,482012508003
4,482015217002
0,481677206001
0,481679900000
4,481677205033
0,481677214003
5,481677239004
7,481677262001
0,481677236003
2,484790016011
0,484790017061
0,484971504032
0,484971501024
0,484971501022
0,484971506012
0,482150220041
0,484790017192
0,484790017091
4,482917003001
0,481130154042
2,481130157002
2,481130158002
0,481130159001
0,481130160011
0,481130160012
0,481130160014
0,481130154032
0,484910208053
0,484910208032
2,484910212031
0,484910202041
4,482150207011
3,482150207012
0,484850122001
2,482150208031
0,482150207013
4,482150207211
0,482150207212
12,482150211002
0,482150212013
0,481130141261
0,484790014021
0,484790015011
6,484790015012
4,482150212014
0,481130153051
0,482150220034
0,482150213031
0,481130143113
6,484790015022
0,484790016012
0,482150220042
0,482150220043
0,481130153061
0,481130153063
0,481130154011
0,481130154012
0,481130154013
0,481130154014
0,481810014005
0,481810015001
0,481130143111
0,484790012011
0,482150203024
0,481810015003
0,481810015006
0,481810008004
2,481810020001
0,482150213033
0,482150215001
7,482150215002
0,482150215004
4,482150216001
2,482150216002
0,484850122004
3,484790009032
0,481810012003
2,481810012004
0,481810012005
0,481810012006
0,482150216003
0,484850123001
0,482150203021
0,482150204031
4,481810009022
0,481810013003
0,481810013004
0,481810013005
0,481810004001
0,481810003021
11,481830014001
0,481830105004
0,481899501003
0,481770002002
0,480970007005
2,480970011006
0,480970002001
0,480970002002
0,480970011001
0,481810013001
0,481810014002
0,481130142042
0,481130143022
0,481130143023
0,482150214011
2,482150214031
4,482150214032
0,482150214043
0,480990108021
7,483610214001
0,483610216003
0,483610223003
0,481130141363
5,481810005021
0,481810014003
2,481810014004
2,484790010013
0,482150218061
0,482150218063
2,481810017002
0,481810018014
0,481810018021
0,481810019001
0,481810001021
0,481810003033
0,481810006004
0,481810011012
0,481810012001
0,482150214042
0,482150221061
0,484850114001
0,484019503003
4,482150213022
0,482150217013
0,482150204042
2,482150204041
0,481810006002
0,481810008002
0,481810009013
0,481810009024
0,481810009023
0,481810011022
0,481810011024
2,482150213041
0,482150214041
0,481810012002
0,482150213052
4,484391001022
0,484391113133
0,482479502002
0,482530205004
0,482530201012
0,482530202003
0,483439503002
4,484391113141
0,484391140084
0,484391057044
0,484391006022
0,484391107016
0,484850114002
0,484850115001
0,484850115002
7,484850115003
3,484850116002
0,484850117001
4,482150217011
0,482150217012
0,484850117002
0,481810008001
0,481810005011
0,484850118001
0,484850118002
0,484850119001
0,484850119002
0,484850120001
0,484850120002
0,484959504001
0,484959502003
0,484959503002
0,484959502002
0,484959502001
0,482939703001
2,484499506002
0,483130002002
0,483130001002
0,483130003001
0,480370114022
7,482015548021
0,482015548022
2,482015555011
2,482015544021
5,482015544012
0,482015557011
0,482015429001
18,482019801001
0,482013332024
2,481450007001
0,481450005002
0,481450008001
0,480270232041
2,480270233003
0,480270233001
1,480270202021
0,480270217002
0,480270212031
0,480270203002
0,480279800031
0,480279800011
0,480279800021
0,480270234031
0,480270218001
0,480270219043
0,480270221044
0,480270221042
0,480270231074
0,480270234033
0,480270234041
3,480270234034
0,480270224031
0,480270202012
0,480270234042
0,480270228013
0,480270204021
0,482917008001
0,482917008005
0,482917012001
0,482917008004
0,482917009001
0,482917011002
0,482917005002
0,482917012005
0,482279507003
2,481410015012
5,481410015013
0,482279508011
0,482279508013
0,482279508022
0,481899506003
0,481899508002
0,481899509003
0,483719503002
0,483719504004
0,483719501002
0,483719501001
0,483396913021
0,483396914001
3,481390602061
0,481390602071
0,481390602072
0,481390603002
0,481390603003
0,481390604004
0,481390604002
27,481410015022
0,481410022021
0,481410022022
0,481410022024
0,481410023001
0,481410023002
0,481410023004
2,481410023005
5,481410023006
2,481410024001
0,481410024002
2,480717101003
0,480717102003
2,480717102005
0,480717106001
8,480717104013
0,482259507004
0,482259507001
0,482259505001
0,480396607014
0,480396608021
0,480396641005
0,480396644002
0,480396617001
0,480396616021
2,480396618001
0,480396602003
0,483539504002
2,483539504003
0,483539504004
0,484879503002
3,484639501001
0,484639505001
5,484559502003
0,484559502004
2,484559504001
0,484559504003
0,484999503012
0,484999503022
0,484999501003
0,484999504001
0,484999506011
0,484999507003
0,483719503003
0,483719503004
0,483719504001
0,480939503003
0,482139514004
8,482139513004
0,482139511002
0,482139509014
0,482139509013
0,482139507002
0,482139503005
0,482139504002
0,482139509022
0,482139509012
0,481390604003
0,481390605001
2,481390605002
0,481390605003
0,481390606001
6,481390606002
2,481390606003
2,481410024003
0,481410024004
0,481410025003
0,481410025007
0,481410025008
4,481410025002
0,481410025005
0,481410025004
6,481410026002
2,481410026005
0,481410028003
0,483539505001
0,483539505002
2,483479504001
4,483479503011
0,483479502004
0,483479503013
0,483479511003
0,483479501001
0,483479505023
4,483479507003
4,483479503022
0,483479504004
0,483479504002
0,483479502002
0,483479501002
3,483479503014
0,483479511002
0,483479502001
0,483479503012
2,483479505022
4,483479504003
0,483479511001
0,482239508001
2,482239502004
0,484599501002
3,484599504004
0,481390606004
0,481390607024
0,481390610004
0,481410034021
0,481410034031
0,484599504001
0,484599503002
0,484599505002
0,484599502001
0,481410034032
0,481410034033
4,481410028005
0,481410033007
0,484850120005
6,484850116001
2,484850107002
0,484850130001
0,484850138003
2,484850136006
0,484850133001
0,482319615011
0,482319602002
2,482319607001
0,484599504003
0,484599501004
0,482259506002
0,482259501004
0,482259501001
0,482259505003
0,482259503002
0,482259505002
0,482259501003
0,482259502001
0,481390614002
2,481390614003
0,482259504002
0,482259507003
0,482259503001
0,481390614004
0,481390615003
0,481390615002
0,481390616001
6,481410028001
8,481410029001
0,481410030004
3,481410030001
0,481410031001
0,484679507003
0,484679501001
3,484679504004
2,484679506002
0,483396908002
0,483396911002
0,483396912001
0,483396912002
0,480019504011
0,480019509023
0,480019509012
0,480019507003
0,481450002001
0,481390610002
0,481390611002
0,481410030003
0,481390602073
0,481410010011
0,481410019001
0,481410103074
0,481410042012
2,481410002045
0,484850138002
0,484850124003
0,481410026003
3,481410018001
0,481410039032
0,481410031002
0,481410031003
0,481410031004
0,481410032003
0,481410032002
0,481410033002
0,481410033004
4,481410033005
4,481410033006
2,482939703002
3,481899501001
0,483396912003
3,484459504002
0,484639502004
0,484639501003
0,484639502002
0,484639505002
0,481410011092
0,481410035022
0,481410022023
0,481410041034
0,481410009002
0,481410016002
0,481410001121
0,481410013023
0,481410043161
2,481410020003
0,484639501002
4,484639502003
0,484639502006
0,481410025001
10,481410015021
0,481410016003
0,485079503011
0,485079502001
0,485079501001
0,484230020092
0,484230020093
5,482014520002
0,482014551021
4,482015206024
0,481410042011
0,481410009003
3,481410028002
0,481410103032
0,481410103174
0,481410033001
2,481410036012
0,480679505001
0,480679501003
0,480679507001
0,480679501001
0,480679501004
0,480679506002
0,480679506001
0,480679501002
0,480679505002
0,480679501005
0,480679502002
0,480679506006
4,481410003011
0,481410013012
0,481410105021
2,481410022011
2,481410001082
0,481410003023
0,481410008003
0,481410009001
13,481410017002
0,481899501002
0,481899502002
0,482015110012
4,482015555021
3,482015203003
6,482015203002
0,481410020002
6,481410021003
19,481410021001
0,481410022012
0,481899502003
0,481899502004
0,483539505004
0,483539501001
0,483539502003
0,483539504001
0,480370113004
0,480370113006
0,480370114013
0,480370114015
0,480370115021
0,483539502005
9,483539501002
0,483539502002
0,483539502004
5,483539505003
0,483539502001
0,481410043112
0,481410105051
0,481410003024
0,481410010013
0,481410026004
0,481410016001
0,481410023003
2,481410033003
0,481410035023
2,481410037023
0,481130002022
0,480396609001
0,480396609002
0,481130193024
11,481130010022
0,481130150003
0,481130046002
0,481130190182
7,481410040041
0,482899501002
3,481410011071
0,481410011072
0,481410011073
2,481410011091
0,480396610001
0,480396610002
0,481899503002
2,481899503004
0,481899503005
0,483539503001
0,484999502002
0,484459501003
0,480370115022
3,480370115023
0,480370115014
0,480370115013
0,480370116004
0,481410043033
0,481410041042
6,481410104054
0,481410001011
0,481410001063
0,481410011102
2,481410011123
0,481410011135
0,481210217381
0,481210216212
2,481210217321
6,481210217341
0,481210217392
0,481210217351
14,481210217391
0,483732101023
0,480219505011
0,484639502005
0,484639503001
0,484639503002
0,480759502002
0,481410001061
0,481410001062
0,481410001073
0,481410001074
0,481410001075
0,481410001076
0,481410001091
0,481410001092
5,481410011132
2,481410011131
0,481410012011
2,481410012021
0,481410012022
0,484230020081
0,484879506004
0,481410001101
0,481410001102
0,481410001103
0,481410001113
0,481410001111
0,481410001122
0,481410001123
0,481410001124
0,483090025034
4,483090042021
0,482279508014
0,483090005983
0,483090039003
0,483090042022
2,483090034001
0,483090040003
0,481410013013
0,481410013022
2,481410013024
0,481410013025
0,481410014002
2,484850123002
0,481210203081
22,481210203072
0,481210203102
0,481210203052
0,481210215121
0,481210215151
2,481210214072
0,481210214071
0,481210216183
0,481210201111
0,481210214033
0,481210215252
4,481210201081
0,481210217441
0,481210203071
0,481210215264
0,481210215181
3,481210201052
0,481210215152
0,481210201152
0,481210216292
0,481210216301
0,482150244042
0,481210215122
0,482150244041
0,481410002041
2,481410002042
0,483479503021
0,483479505011
0,482679502003
0,484759501003
0,483799501001
0,483799501002
0,483799502001
0,483799501003
0,483799502002
4,483479509002
0,481410002043
0,481410002044
8,481410002051
0,481410002052
8,481410002053
2,481410002061
0,481410002062
0,481410002063
0,481450002002
0,481450008003
0,481410015011
0,481899504001
0,481899504002
0,481899504003
0,481899505001
7,481410003012
0,481410003013
6,481410003014
0,481410003021
0,481410003022
0,481410003025
0,481410004011
0,481410004041
0,481410004042
0,481899505002
0,481899507002
2,484510011023
4,484510018003
0,484510016001
0,481210202021
0,481210203054
0,481210215255
0,481410006001
2,481410006004
0,481210202023
0,481210217423
0,481210201041
2,481210211003
4,481210211001
0,481210215221
0,481210219001
0,481210215123
0,481410006003
0,481410106002
0,481410008001
0,481410006002
0,481410008002
0,481410008005
0,481410009005
2,481410009004
2,481410010012
0,481410010014
0,481410010021
0,481899507003
0,481899508001
0,481899509001
0,481899509002
2,481210201112
0,481210201102
0,481210201104
2,481210216311
0,481210216303
0,480190004001
0,480190004002
0,480850316431
0,482259504001
0,482259504003
0,482259504004
3,482259506001
0,482259507002
0,482259501002
4,482259503003
0,482279502001
0,482279505002
0,482279507001
0,482279501003
0,481210217272
0,481210217243
0,481210217291
0,481210217152
0,481210217151
3,481210217382
0,482279501001
0,482279504001
2,482279503001
0,482279502002
0,482279504002
0,483419502002
0,483419501001
0,483159503002
2,483159501001
0,482150227024
0,483159501002
0,481210215253
0,481210215251
0,481210219003
3,481210201131
0,481210216252
0,481210216312
0,481210216302
2,481210216342
0,481210216341
0,481210216321
0,481210216353
0,481210216351
0,481210216371
2,481210216382
2,481210216372
0,481210217501
4,481210217252
0,481210217281
0,480270224021
0,482279505001
0,482279505003
3,482279505004
0,482279506001
2,482279506002
3,482279506003
0,482279507002
3,480610110003
0,480610120022
0,480610121012
0,480610119031
0,480610125081
0,480610121022
0,480610124013
0,480610126093
2,481210217361
0,481210217371
0,481210216202
0,480850307012
2,484391063002
0,480850307022
0,480850307023
2,480850308021
0,484391012023
0,484391044002
0,484391101024
0,481210217372
0,481210217373
0,481210217352
2,481210217342
0,481210217154
0,481210215172
0,481210215263
0,482179609001
0,482179614003
0,482179601002
0,482179602001
0,482179605002
2,482511306013
0,482511303041
0,481210201133
0,481210201132
0,481210201122
0,481210201121
0,481210215193
0,481210215231
0,481210214043
0,481210216162
0,481210216163
0,481210216363
4,480850309002
0,480850309005
0,480850309004
0,481210216365
2,481210216364
2,481210216362
0,481210216133
0,481210216144
0,481210216143
0,481210217332
0,481210217311
0,481210217402
0,481210217454
0,482939707001
0,482939708002
0,482939705001
0,482939704002
2,481210217471
0,481210215273
0,481210216283
0,484690015043
0,484690013002
0,484690003021
0,484690006021
0,484690005012
0,484690014002
0,484690015011
0,484690002013
0,484690014001
0,484690016011
0,484690005021
2,484690017002
0,480679504005
0,480610114002
0,480850313103
0,480610122004
0,480610142002
0,480610102032
0,480610102034
0,480610106012
0,480610102031
0,482819503011
0,482819503012
0,482819503013
0,482819503022
0,482819503023
0,481210217532
0,481210203051
0,481210215265
0,481210215153
0,481210205042
0,481210213044
0,481210214094
2,481210212023
0,484790009014
0,482999705005
0,480850313104
0,481210215212
0,481210217461
0,481210217191
0,481210217491
2,481210203031
4,481210203061
6,481210217531
0,481210216322
0,481210216381
0,481210217401
0,481210217173
0,481210217153
0,481210217201
0,481210217212
0,481210217211
0,481210217472
0,481210216282
2,481210201043
3,481210201072
2,481210201083
0,481210215254
0,484391060013
0,481350025033
0,481350011001
0,484391107012
4,484391216053
0,481350003001
0,482917009003
0,482917007001
0,483179502002
0,483179502001
0,483179502003
2,481210217162
0,481210217164
0,481210216232
0,483750107003
0,483750110001
0,480610105001
0,480610104012
0,480610104023
2,480610130021
5,480610130031
0,480610103011
0,480610103022
2,480610103024
2,481210215192
4,481210203082
6,481210215182
0,481210215163
2,481210216222
0,481210217251
0,481210217521
0,484391055023
0,480850316374
0,480850316381
0,480850316382
0,480850316383
0,484119501001
0,484119502001
0,484119502002
0,481210216281
0,481210216323
0,481210217183
0,481210217462
0,481210217481
0,481210217492
0,481210217221
2,481210217222
0,481210217302
0,481210217271
0,481210217261
2,481210215272
0,481210201103
0,481210212012
4,481210212022
2,481210209002
0,481210201153
0,481210217163
0,484391115213
0,484391112042
6,484391217042
0,480370101001
2,481439502021
0,481350025021
6,481350024003
0,481350025034
0,481350006004
0,481350004004
0,481350019004
0,481350015001
0,481130170031
0,481130170034
3,481210216231
0,481210217312
0,481210217282
0,481210217303
0,481210217403
0,481210217443
0,480610120011
10,481130185011
0,480610120021
9,480610109001
0,480610118012
2,480610113011
0,480610113021
0,480610122001
0,480610118021
0,481410037011
0,481410037012
0,481410037013
2,481210217292
0,481210217511
2,481210217512
2,481210217522
0,481210201062
0,481410036013
0,481410036011
0,481210201053
0,481210216373
6,481130143024
0,481130143075
2,481130173033
0,481130177023
0,481130004062
5,481130004042
0,481130004043
2,481130005002
0,481130005003
0,481576726012
0,481410038012
0,481410038013
0,481410038032
0,481410038033
0,481410038041
0,481410038042
2,481410038043
0,481410039011
2,484790001014
4,484790001051
0,484790017161
0,484790008002
0,484790018082
0,484790018081
0,484459503002
0,484459501002
0,481130181261
0,481130181263
0,481130181265
0,483499708002
5,483499701002
0,483671404102
0,484930004022
0,481872106032
0,480559606002
0,481410039012
0,481410039013
0,481130180022
2,481130181041
0,481130181101
0,481130181111
0,481130181112
0,481130181113
2,481130181272
0,481410037014
0,481410037022
0,481130181114
0,481130181332
0,481130181352
0,481130181182
0,481130181181
6,482015542002
0,482015541023
0,482015534023
0,482015534024
0,482015538023
6,482015549011
2,482015216002
0,482015311001
2,482015319003
2,481130181372
0,482014310004
0,482015432001
0,482015106003
0,482015115007
0,482015337021
0,482015521023
5,481130181381
0,481130181201
2,481130181211
0,484579501002
0,484579501003
0,484579505002
0,484579504003
0,484579501001
0,484579502001
2,484579504002
0,484579503002
2,484579504001
0,484579505001
0,484579502002
0,484579502004
2,484579504004
0,484579503001
0,484279504011
0,484279504012
0,484279502042
0,484279502043
2,484279502041
0,484279501081
0,484279501082
0,484279502021
0,484279506004
4,484279504021
0,484279504013
0,484279501011
0,484279504022
0,484279501041
0,484279501042
0,484279501061
0,481450005001
0,481450003001
0,481450004001
2,481130006013
0,481130006032
0,481130006033
2,481130006051
0,481130006063
0,483217306001
0,483217303011
0,483217302017
0,483217303022
0,483217303021
0,483217303014
2,483217303013
0,483090041033
4,481130006052
0,481130007011
4,481130007012
2,481130007021
4,481130007022
0,481130007023
3,481410034035
0,481410034041
0,482511302102
0,482511303031
2,482511306022
0,482511302112
0,482511304093
0,482511306011
0,480679502001
0,480679505003
0,483459501002
0,483459501001
0,482359501002
0,482399503001
2,482399503004
0,483019501001
0,483199502002
0,483199501003
0,483199501002
0,483199501001
0,483199502001
0,483519503001
0,483519502005
0,483519502006
0,483519503002
5,483519504001
0,483519502003
0,483519502002
0,483519501002
0,483519502001
0,483519504002
0,483519502004
0,482399501002
0,482399502003
0,482399501004
0,482399501001
0,480639501021
0,480639501012
0,482339507002
0,484439501001
0,480679507004
5,481410034042
0,481410034043
0,481410034044
4,481410034045
0,481410035013
0,481410035011
3,484790018062
5,484790018083
6,484790003002
8,484790019003
0,484790006011
0,484790009043
0,484790018171
0,484391115391
0,484391228021
0,484391131132
0,484391113104
0,484391132163
0,484391139272
0,484391138102
4,484391141041
4,484391219032
0,484391219051
0,484790018173
0,481130139023
0,481130141032
2,481130141311
0,480519703002
0,480519701001
0,481119501001
2,481119503003
0,480850306014
0,480850306031
0,480270214003
0,484391132203
0,484391228024
0,484391139193
0,484391140075
0,484391055132
0,484391001012
0,484391041001
0,484391037022
0,481130136073
0,481130138043
0,481130141353
0,480850303051
2,480850314092
0,480850303032
0,480850303011
0,480850305081
0,480850304042
0,480850305143
0,480850306013
0,480850305201
0,480850314072
0,480850314073
0,480850310032
0,480850312013
0,480850312011
0,480850313102
0,480850312021
0,480291817311
0,481130141332
0,481130141131
0,481130141134
0,481130141135
0,481130141151
0,481130141152
0,481130141153
3,481130141154
2,481130141155
4,482014502003
0,481130141162
0,480291719022
3,480291522021
2,480291820021
0,480291819021
0,480291414041
0,482012225032
0,482012225011
0,482015545011
0,482015549031
0,482015550003
0,482015541022
0,482015541021
0,482015527003
0,482015554024
0,482015531001
2,482015554011
0,482015541011
0,482012331022
0,484279504014
0,482150201011
0,482150202051
0,482150235101
0,480850320102
0,480850303054
2,480850302022
0,480850315042
0,480850315053
4,480850315071
6,480850315072
0,480850316423
0,480850317124
3,480850317132
13,480850317131
0,480850316542
0,480850312012
0,480850310011
0,480850305212
0,480850306032
0,481130141163
0,481130141164
2,481130141165
0,481130141191
0,481130141192
0,481130140013
0,481130140012
0,483379502001
0,483379501001
0,483379505005
0,483379505002
0,483379501002
2,483379504003
0,483379504004
0,483379504002
0,483379506002
0,480850316572
0,483379505007
0,483379502002
2,481130006014
0,481130063011
0,480850316554
0,481130141193
0,481130141201
0,481130141351
6,480291922001
0,481130141234
0,480299800021
0,484530018502
2,481130114011
2,484790015021
0,484790015023
0,480291818151
0,480291821023
0,480291821022
9,480291612001
5,484790011031
0,484790018142
0,484799800001
3,484790012022
0,484790014012
0,483379504001
0,484579502005
0,483159503003
0,483159502003
0,482150201023
0,482150242042
0,482150241083
2,482150242012
0,482150242032
2,483630008003
0,483630009001
0,483630009002
0,483630008001
0,480499513002
0,480499502003
0,480499501002
5,480499512002
0,480499507002
0,480499505003
0,480499502002
0,480499503002
2,480499509002
0,480499510003
0,480499506002
0,480850305235
0,480850305282
0,482150208022
0,480850305102
0,480850303012
2,480850317112
0,480850311006
5,480850302034
4,480850303053
3,481130056002
0,481130091041
2,481130015024
0,481130181264
0,481130190264
3,481130078255
0,481130130093
2,481130185052
0,481130139013
4,481130145013
3,482015410022
0,482014506001
0,482015407003
0,482015407001
0,482015406011
0,482014508023
0,482015545021
3,482015544022
0,482014522013
0,482015550001
3,482019800001
2,482014525003
2,482014520003
4,482015511004
8,482015340021
0,482015530022
0,481499706002
0,481499705003
0,481499701001
0,481499704001
0,481499703004
7,481499705001
0,481499702001
0,481499703007
0,481499703001
0,483959603002
10,482013101002
47,482011000002
3,482012123005
0,482012202001
4,482015303003
8,482012125001
0,481499703002
0,481499703003
0,481499703005
2,481499703006
0,481499706003
0,481130136093
2,481130164082
0,481130018001
2,481130004041
0,481130046001
0,480270215002
2,484790002001
0,480850302031
0,480850308023
0,480850313122
0,480850313141
0,480850310042
0,480850314111
2,481499706004
0,481319505001
0,482319612003
0,481319502001
0,481319505003
2,484090103013
0,484090112003
0,484090103023
0,484159506002
6,484090109003
0,484090113001
0,483396911001
0,483396935004
0,483396905001
0,484159502001
0,484159503002
0,484159501002
0,484530019101
0,480270221013
0,480270225012
2,480270229003
0,480270201002
0,480270205003
0,480270205002
2,484790014011
2,484790017063
2,484790017062
0,480370109012
2,484790016013
3,484790017131
0,484790017191
0,484790017182
2,484790017211
5,481677256001
2,481677216001
0,481677253002
5,481677248001
3,482319613001
0,482319613002
0,482319616002
0,482319601001
5,482319604003
0,482319616004
0,481499702003
0,481499702002
0,481499707002
0,482014522014
0,482014510022
0,482014510024
2,482014521002
2,482030205012
0,482030205013
2,482030205022
0,482014521001
0,482014522021
1,482014514021
0,482014514012
0,482014514011
2,482014543014
0,482014522012
0,482014525001
0,482014528013
8,482014527001
2,482012112001
2,482013110002
0,482012330022
2,482012335004
2,482012335001
0,482014515002
0,482012207004
0,482012213005
7,482012407022
7,482012407021
6,482012226002
0,482012124002
4,482012323013
2,482012332003
0,482012337023
4,482014320012
8,482012506005
0,482012545002
0,482939707002
0,482939708001
0,482939701002
0,482939706003
0,482939702002
5,482939702001
0,482939706001
3,483630006002
1,483630007001
0,480370109015
0,480370109025
0,483630001001
0,483630002001
0,483630001003
0,483630004004
0,483630003002
0,483630003001
0,483630004003
0,483630004002
2,483970405041
0,482030205024
2,484499502001
0,484499503003
0,484499501001
0,484499508004
0,483159502001
0,483159502002
0,483379506001
0,480499511002
0,480370115011
0,483859501001
3,483859501003
0,482150201021
0,482150242052
0,482150241082
0,483159504002
0,484790017181
0,484790001011
0,484790001081
0,484790001091
0,484790001082
5,484790018072
0,484790001063
0,484790011032
0,481410102221
0,481410103413
0,481410103254
0,481410103313
0,481410105011
2,481410105014
0,481410001072
0,481410102192
0,481130136211
2,480291818161
0,480291713023
0,480291211085
2,480291219031
2,480291918063
4,484530019013
2,480291821061
0,484530018334
0,484579502003
0,480659502001
0,480659502003
0,482030206062
0,482030206063
0,482030206032
0,482030206041
2,482030204011
2,482030205021
3,482030206042
0,483970402002
0,482014535012
3,482014545013
0,482014545021
0,482014545011
0,482014545012
0,482012227001
0,482015423014
0,482015423011
0,482012106001
0,482013238012
0,482015413004
9,482014324003
0,482015412024
0,482012546002
7,482012540002
0,482012541004
0,482012546003
2,482013124003
0,482013144002
0,482013241004
0,482013316011
2,482013412023
0,481410022025
2,481410104014
6,481410043102
12,481410019002
0,481410102201
0,481130136171
0,480291215043
2,484530017611
0,484530017861
0,480270206002
3,483970403021
0,483970403022
0,483970403025
0,482030201023
0,482030202004
2,482511304092
0,482511304061
4,482511310004
4,482511301002
0,482511305005
0,482511303022
0,482511311004
0,482511304051
0,482511304081
0,482511305003
0,482511304101
3,482511306012
0,482511302053
0,482511305002
0,482511302073
0,482511304091
0,482511305001
0,482511304053
0,482511304062
0,482511303021
0,482511306014
0,481130136173
0,481130136181
2,481130136192
0,481130136193
0,481130137112
0,481130136172
0,484530018261
0,480291215044
0,483090023021
2,484530018503
0,484530017642
0,484530017662
0,480291521004
3,480291620011
8,480291605022
4,480291913042
4,484530018541
0,484530019192
4,480270210004
2,480270210005
0,480270210001
0,481599503001
0,481599501002
0,481599501003
0,481599501004
0,481959503003
0,482119503004
0,482119503001
0,482119503002
0,483059505001
0,484359503004
0,484359503003
0,484359503001
0,483699503005
0,483699502001
0,483699502002
0,483699502003
0,483699503002
0,483699503004
0,480699501002
0,481199501001
0,482719501001
0,482719501003
0,482719501002
2,480270211001
0,480270211002
0,480270212011
0,480270208002
0,482030203024
0,482030203022
0,484790018092
4,484790018122
0,484790017151
0,482030203013
0,482030203012
2,484790012012
3,484790001071
7,484790017132
6,484790017101
4,484790011042
0,483970403011
0,483970403012
0,484717906002
6,484717907001
0,484717907002
0,484717907003
0,481410103442
0,481410025006
0,481410004013
0,481410003015
0,481410105053
0,481410105062
1,481410011111
0,481410102141
6,481130137121
0,481130137122
0,481130137141
0,481130137151
3,481130137161
0,481130137162
2,481130137163
0,481130137181
0,481130137192
0,484530017841
0,480291218092
0,484530017602
3,480291219071
0,480291219081
0,480291416002
0,484530017381
6,480291417002
2,480291316061
0,482030203014
0,482030204014
0,482030204024
0,482030204021
0,482030204025
0,483159503001
0,482150205011
0,482150205044
2,482150201022
4,484391111031
0,480270212013
0,480270212022
0,480270213011
0,480270213021
0,484717908003
3,481130178073
2,482014549002
6,482015424003
0,482014551013
0,482014551014
3,482014551012
0,482014549001
0,482015206021
0,482015414002
0,482013338005
6,484717908002
0,482012203002
7,482012203003
2,482012204002
15,482012205001
0,482012206001
2,482012206002
0,482012207001
0,482012207002
12,482012207003
4,482012207005
2,482012208001
0,481130168042
0,481130054003
2,482015406022
0,482015405023
0,482012408014
4,482015504013
0,482012540001
0,482014514022
6,482014328023
0,482014508011
0,482015225004
0,482012336001
0,482030205011
0,482012327011
2,482012327021
0,482012208002
6,482012209001
0,482012210001
0,482012211002
0,482012211003
2,482012212001
0,482012212002
7,482012212003
2,482819505002
0,482012213002
0,482012213003
5,482012213004
0,482014303002
0,482012214002
2,482012215001
0,482014508022
2,482014510013
0,482012228001
0,482012229001
0,482012229003
2,482012231001
0,482013116001
0,482013116002
0,482013328002
10,481410012012
0,481410008004
0,481410102071
6,481410101012
0,481410014001
0,481130137202
2,482014539003
2,482013111004
19,482013341002
0,482013437003
2,482014122004
4,482012519021
4,482013143003
0,482013140021
2,482013501002
2,482013503004
0,482013402022
0,481130137201
0,481130137211
0,481130137213
2,481130137221
0,481130137222
0,480291304023
2,480291513012
4,484530017801
2,480291418001
3,480291519002
16,484530024211
0,484530019162
0,480291818111
0,483671402003
3,482012215003
0,482012216002
8,482012216003
0,482012216004
0,482012217001
0,482012217002
0,482014315022
0,482014320023
0,482014214012
3,482014331001
3,482014532002
2,482015522002
0,482014508012
0,482014510023
6,482012302003
0,482012302005
15,482012302001
0,482012303002
2,482012304002
0,482012304003
0,481210201051
0,482012305001
4,482012305002
13,482012305003
0,481130190046
0,481130124002
2,481130088026
0,483090042013
0,481210211002
0,482012307001
2,482012307002
2,482012307003
2,482012308001
0,481210202024
0,481210202041
0,482012328001
3,482014216004
0,482013214021
0,482014212013
2,482014330032
0,481677251002
0,482015553011
0,482014521003
2,480139602023
0,480139604023
0,480139606003
0,482012218001
5,482012218002
2,482012219001
2,482012219002
7,482012219003
0,482014215001
0,482014214011
0,482014234022
0,482014228002
0,482012309001
0,482012309002
0,482012309003
13,482012309004
8,482012310001
2,482012310002
4,482012328002
3,482012329002
0,482012221001
5,482012222001
6,482015323004
2,482015320011
0,482014508025
4,482014311012
4,482012311001
0,482012311002
2,482012311003
0,481130008001
0,481130187003
0,482012330012
0,482012330031
0,482012404002
0,482014223011
0,482012405022
4,481130048003
9,481130181262
0,481130081004
0,481130190044
0,484790017171
0,484790018112
0,484790019002
0,484391131131
4,482012406001
0,482014323002
0,482014323003
0,482014323001
10,482014312024
2,484790007002
0,484790017221
0,482450118001
0,484599506001
0,484391114091
0,482012312001
5,482012312002
0,482012313001
0,484999503023
0,484999506021
0,484999508005
0,484999501002
0,484999505002
0,484999508003
